source,target
185357068,366718575
185357068,369819435
185357068,371596327
185357068,372103273
185357068,373443571
185357068,376689585
185357068,377878425
185357068,377981614
185357068,378822852
185357068,380473368
185357068,381840660
185357068,382063855
185357068,384485393
185357068,386438622
185357068,387389489
185357068,389423369
185357068,390240730
185357068,392229890
185357068,393215389
185357068,400214338
185357068,400324587
185357068,403862380
185357068,403899130
185357068,406270954
185357068,409263153
185357068,417278116
185357068,424397894
185357068,426983554
185357068,429132728
185357068,429258058
185357068,431146425
185357068,431206543
185357068,431896986
185357068,441446597
185357068,446197686
185357068,446807969
185357068,447452518
185357068,449632301
185357068,452845404
185357068,454389326
185357068,456113498
185357068,456465356
185357068,457785969
185357068,457895957
185357068,458521965
185357068,460377332
185357068,462636968
185357068,462798487
185357068,463849676
185357068,464793609
185357068,468380108
185357068,468948084
185357068,472279104
185357068,472392711
185357068,475926221
185357068,476603354
185357068,479521372
185357068,481561089
185357068,481873534
185357068,482589073
185357068,485380101
185357068,493215953
185357068,498021623
185357068,504751361
185357068,506356361
185357068,506525826
185357068,509704532
185357068,517001229
185357068,521359764
185357068,522576609
185357068,522744878
185357068,522850070
185357068,523730494
185357068,526400148
185357068,526885759
185357068,530331048
185357068,532920860
185357068,534901681
185357068,539725906
185357068,543510177
185357068,547312784
185357068,555576022
185357068,558392845
185357068,558603572
185357068,558836291
185357068,559048038
185357068,559441264
185357068,559636479
185357068,559909609
185357068,560173568
185357068,561769091
185357068,571883510
185357068,576572315
185357068,582671749
185357068,583903890
185357068,590306973
185357068,641960023
185357068,673174069
185357068,744908087
185357068,745845657
185357068,747001096
185357068,748463278
185357068,767711544
185357068,806951265
186890724,1721000
186890724,2454786
186890724,3433459
186890724,9484318
186890724,11043520
186890724,18739437
186890724,20882856
186890724,23846627
186890724,25051643
186890724,28543740
186890724,36242130
186890724,41772513
186890724,49768540
186890724,51647655
186890724,52290192
186890724,57881616
186890724,59637803
186890724,59966156
186890724,61211387
186890724,68937678
186890724,73398473
186890724,75362381
186890724,76528908
186890724,78114784
186890724,88579879
186890724,90615349
186890724,93039929
186890724,94495059
186890724,101018012
186890724,102979139
186890724,103611859
186890724,103851141
186890724,108223245
186890724,108918327
186890724,109250316
186890724,114512743
186890724,114669246
186890724,115210161
186890724,116326913
186890724,117778703
186890724,118898014
186890724,119915269
186890724,120186000
186890724,121125853
186890724,121448187
186890724,122328605
186890724,125915265
186890724,126294832
186890724,126994925
186890724,132127244
186890724,132496560
186890724,133174874
186890724,133175415
186890724,133267772
186890724,133347874
186890724,134690829
186890724,135038752
186890724,136110938
186890724,137198421
186890724,137435710
186890724,138094076
186890724,138215784
186890724,138480386
186890724,139161063
186890724,140562969
186890724,140599863
186890724,141535971
186890724,142780051
186890724,144524781
186890724,144992415
186890724,145270201
186890724,145601665
186890724,146832157
186890724,150735577
186890724,151298168
186890724,151650565
186890724,153331090
186890724,154466742
186890724,155519600
186890724,155807403
186890724,157626642
186890724,157874044
186890724,161581270
186890724,165714405
186890724,165754765
186890724,167547289
186890724,168331463
186890724,168649091
186890724,169058005
186890724,169108901
186890724,169426854
186890724,169903330
186890724,170210125
186890724,170820869
186890724,171516200
186890724,172032916
186890724,172156479
186890724,175855381
186890724,176163420
186890724,176484535
186890724,177115301
186890724,178492915
186890724,181031506
186890724,184136822
186890724,186420013
186890724,186711012
186890724,190267458
186890724,194447361
186890724,194871367
186890724,195934494
186890724,197196923
186890724,200573953
186890724,202365172
186890724,212353048
186890724,218164090
186890724,222694618
186890724,223000223
186890724,228004659
186890724,228413402
186890724,240025878
186890724,240765783
186890724,242519865
186890724,243981565
186890724,249842042
186890724,259272842
186890724,262205918
186890724,269755081
186890724,275786862
186890724,276559585
186890724,278732043
186890724,279990417
186890724,281388871
186890724,285238523
186890724,290074142
186890724,296101745
186890724,296336139
186890724,310552396
186890724,311767233
186890724,328139883
186890724,329578095
186890724,337208858
186890724,343254962
186890724,346185645
186890724,353359585
186890724,356555658
186890724,366276761
186890724,367783530
186890724,370969798
186890724,371501771
186890724,377971828
186890724,379656155
186890724,424596610
186890724,425620031
186890724,442671144
186890724,459868783
186890724,503000904
186890724,505210967
186890724,526033824
186890724,526400148
186890724,601389753
186890724,607386085
191808088,4640
191808088,14477
191808088,36254
191808088,177209
191808088,187756
191808088,383372
191808088,1059258
191808088,1524982
191808088,1929076
191808088,2260475
191808088,2384937
191808088,2731347
191808088,2888554
191808088,3145011
191808088,3242237
191808088,3425449
191808088,3509793
191808088,5256976
191808088,5439089
191808088,5662889
191808088,5667340
191808088,8487711
191808088,8513225
191808088,8608630
191808088,8912713
191808088,8988116
191808088,10524965
191808088,12630669
191808088,13736097
191808088,14267601
191808088,15749375
191808088,15768560
191808088,15770669
191808088,17486830
191808088,18122498
191808088,19013808
191808088,19160711
191808088,19246967
191808088,19251274
191808088,19563942
191808088,23823182
191808088,27280650
191808088,29213619
191808088,29384340
191808088,30565012
191808088,33634896
191808088,37346992
191808088,40968158
191808088,43228351
191808088,44392412
191808088,45058984
191808088,46468983
191808088,48143387
191808088,49674877
191808088,49704840
191808088,50554430
191808088,51746520
191808088,52204931
191808088,52813453
191808088,54922514
191808088,55569895
191808088,55913705
191808088,57623716
191808088,57848769
191808088,58270216
191808088,59225520
191808088,59554398
191808088,61089859
191808088,64014093
191808088,64743038
191808088,66175264
191808088,67525177
191808088,68958824
191808088,70219353
191808088,70790722
191808088,72138786
191808088,72310435
191808088,75325116
191808088,75986568
191808088,76217507
191808088,76947674
191808088,78233458
191808088,79664305
191808088,80030809
191808088,81432373
191808088,82561236
191808088,82778067
191808088,85132547
191808088,85294985
191808088,85598383
191808088,85784357
191808088,85854166
191808088,86244970
191808088,87631334
191808088,88620086
191808088,88967208
191808088,91224186
191808088,92540660
191808088,93758373
191808088,94426389
191808088,95180977
191808088,95283758
191808088,95624869
191808088,95741448
191808088,96135657
191808088,96527092
191808088,96639969
191808088,98070198
191808088,98350733
191808088,98914518
191808088,99179061
191808088,99780035
191808088,100418362
191808088,101323729
191808088,102010191
191808088,102925727
191808088,103851141
191808088,104236452
191808088,104977145
191808088,105590978
191808088,108918327
191808088,109057590
191808088,111406124
191808088,114365439
191808088,115176673
191808088,118766791
191808088,121125853
191808088,122328605
191808088,123429977
191808088,123924226
191808088,124547262
191808088,126758382
191808088,127666067
191808088,129562548
191808088,131864370
191808088,132040095
191808088,132052568
191808088,132482679
191808088,133050098
191808088,133067519
191808088,133267772
191808088,133347874
191808088,133398858
191808088,134361642
191808088,135244990
191808088,136024917
191808088,136227130
191808088,136977381
191808088,137348466
191808088,137409295
191808088,137652413
191808088,138328821
191808088,138581031
191808088,138731510
191808088,139692849
191808088,141799637
191808088,142427253
191808088,143086499
191808088,143401887
191808088,144329530
191808088,144470327
191808088,144560541
191808088,144628077
191808088,145270201
191808088,145397886
191808088,145499642
191808088,146075310
191808088,146079562
191808088,146469198
191808088,146478168
191808088,146567588
191808088,147216338
191808088,147385542
191808088,147814333
191808088,148404754
191808088,148901915
191808088,149053410
191808088,150318928
191808088,150511864
191808088,150831069
191808088,150880313
191808088,150913498
191808088,152209797
191808088,153161021
191808088,153217449
191808088,154018934
191808088,155462461
191808088,155555860
191808088,155835535
191808088,156177152
191808088,156473343
191808088,157626642
191808088,157676103
191808088,158890426
191808088,158953905
191808088,158971764
191808088,160466912
191808088,161865943
191808088,162572678
191808088,163008411
191808088,163234393
191808088,164236444
191808088,164490993
191808088,164764039
191808088,165503240
191808088,166226974
191808088,166694577
191808088,166884165
191808088,166942924
191808088,168550320
191808088,168551068
191808088,169625165
191808088,170015339
191808088,170643858
191808088,171785851
191808088,172110497
191808088,172886410
191808088,173295785
191808088,173321731
191808088,173361014
191808088,173907568
191808088,174423900
191808088,174445830
191808088,175068355
191808088,175121339
191808088,175301724
191808088,175994767
191808088,176574358
191808088,176624439
191808088,176732775
191808088,177197168
191808088,177561684
191808088,177718211
191808088,177740766
191808088,179126985
191808088,179991837
191808088,181135312
191808088,181908734
191808088,182480093
191808088,183097641
191808088,183358560
191808088,183520804
191808088,183805243
191808088,184118906
191808088,184753496
191808088,185197557
191808088,185714627
191808088,187650946
191808088,188195477
191808088,188834165
191808088,189095819
191808088,189198017
191808088,189209907
191808088,190018116
191808088,190425259
191808088,190573274
191808088,190763316
191808088,191598223
191808088,192372361
191808088,192720749
191808088,194258386
191808088,194808300
191808088,196907808
191808088,197326649
191808088,197540093
191808088,197706584
191808088,197797269
191808088,198283522
191808088,198298023
191808088,199375021
191808088,200573953
191808088,200994305
191808088,201287479
191808088,202925696
191808088,203768580
191808088,203812396
191808088,204613515
191808088,208134865
191808088,208594577
191808088,210658360
191808088,211360966
191808088,211543311
191808088,212450469
191808088,212972660
191808088,215670450
191808088,217618390
191808088,217776298
191808088,218910792
191808088,219753941
191808088,220028096
191808088,220547895
191808088,222558025
191808088,224067602
191808088,224389992
191808088,224814867
191808088,226031242
191808088,226940002
191808088,227930951
191808088,228572834
191808088,237650450
191808088,237884478
191808088,241948659
191808088,243074016
191808088,243219300
191808088,245166978
191808088,246123150
191808088,246335018
191808088,247185005
191808088,248994744
191808088,249717149
191808088,250015447
191808088,251290278
191808088,251436379
191808088,251839077
191808088,252048908
191808088,252227519
191808088,252291653
191808088,254920838
191808088,256050663
191808088,256418071
191808088,256915312
191808088,258496470
191808088,258748200
191808088,262804515
191808088,264756482
191808088,265292365
191808088,266099638
191808088,266131666
191808088,266146081
191808088,266220427
191808088,266644483
191808088,267191832
191808088,267754478
191808088,268602899
191808088,269203952
191808088,269513898
191808088,269629441
191808088,271176971
191808088,272992220
191808088,273099687
191808088,273527235
191808088,274470024
191808088,274783464
191808088,275302093
191808088,279194710
191808088,284702366
191808088,286970281
191808088,287394688
191808088,288097766
191808088,289034435
191808088,293045739
191808088,294481885
191808088,299267606
191808088,299344606
191808088,299997040
191808088,304706437
191808088,306818195
191808088,310089347
191808088,311874571
191808088,315007429
191808088,315323071
191808088,316085721
191808088,326342295
191808088,326783541
191808088,327165468
191808088,328798173
191808088,329303362
191808088,333229238
191808088,333735384
191808088,342441911
191808088,357276887
191808088,357358069
191808088,361973195
191808088,363331603
191808088,363347653
191808088,367244648
191808088,369152823
191808088,373168889
191808088,374898754
191808088,378759690
191808088,379081431
191808088,381178946
191808088,382165320
191808088,390202464
191808088,399392120
191808088,407003846
191808088,408935611
191808088,417963674
191808088,425659742
191808088,426557673
191808088,432095130
191808088,442293614
191808088,444256409
191808088,448309045
191808088,454804400
191808088,470373794
191808088,472366406
191808088,472449403
191808088,481933702
191808088,481952692
191808088,483763739
191808088,483911699
191808088,492611829
191808088,497229485
191808088,500545711
191808088,501181531
191808088,504207940
191808088,504607052
191808088,505302564
191808088,505778271
191808088,507798255
191808088,526400148
191808088,535204550
191808088,553602261
191808088,556062509
191808088,559098303
191808088,568460004
191808088,577827678
191808088,666294884
191808088,668591124
191808088,708727565
191808088,716175488
191808088,771782963
200966014,1223302
200966014,1553251
200966014,3322073
200966014,5719506
200966014,8028254
200966014,11162783
200966014,11996588
200966014,18748169
200966014,23750772
200966014,24458494
200966014,27295103
200966014,28452190
200966014,29484362
200966014,36037663
200966014,36912513
200966014,37893238
200966014,38564486
200966014,39564770
200966014,39629006
200966014,39948287
200966014,41145351
200966014,41423911
200966014,44807888
200966014,45695473
200966014,49916768
200966014,50859151
200966014,51714214
200966014,59230902
200966014,62415542
200966014,66448554
200966014,66504604
200966014,66808971
200966014,68062256
200966014,69977631
200966014,70075861
200966014,70445358
200966014,71621921
200966014,72579667
200966014,75551095
200966014,76789267
200966014,80855078
200966014,82976455
200966014,84074029
200966014,84769008
200966014,85261768
200966014,86304541
200966014,87403233
200966014,87466005
200966014,87731809
200966014,90599448
200966014,90615349
200966014,90714460
200966014,90892612
200966014,96186199
200966014,97515781
200966014,101839090
200966014,102542815
200966014,103712110
200966014,104018005
200966014,106096329
200966014,106695092
200966014,108872301
200966014,109354040
200966014,110900240
200966014,111209245
200966014,114512743
200966014,115847817
200966014,116274840
200966014,118078277
200966014,119356209
200966014,119937649
200966014,120666198
200966014,121448187
200966014,122865430
200966014,123026958
200966014,124274311
200966014,124697186
200966014,127482735
200966014,127983025
200966014,131453120
200966014,134241865
200966014,134521892
200966014,134970852
200966014,135953890
200966014,136091383
200966014,136123705
200966014,136581424
200966014,136791771
200966014,137997554
200966014,138237912
200966014,138323068
200966014,138713992
200966014,139827289
200966014,140048808
200966014,140895837
200966014,141078803
200966014,141343628
200966014,141947386
200966014,142873528
200966014,143810065
200966014,144236161
200966014,145967072
200966014,145973214
200966014,147212483
200966014,147393028
200966014,147513930
200966014,148514560
200966014,149044067
200966014,150121670
200966014,150646605
200966014,150816717
200966014,150885613
200966014,151054650
200966014,151201307
200966014,151732475
200966014,152794393
200966014,153036995
200966014,153405530
200966014,153663898
200966014,153838429
200966014,154738747
200966014,157413053
200966014,157515153
200966014,157972418
200966014,159272471
200966014,159857963
200966014,160480466
200966014,161865849
200966014,162369152
200966014,163101591
200966014,164002813
200966014,164019967
200966014,164447792
200966014,165023407
200966014,165708314
200966014,166799307
200966014,167525430
200966014,167859868
200966014,170288076
200966014,170545727
200966014,171802256
200966014,172393286
200966014,172568085
200966014,173502376
200966014,173592207
200966014,174478554
200966014,175642051
200966014,176920814
200966014,177224083
200966014,177462454
200966014,177913838
200966014,179850755
200966014,180062930
200966014,180123252
200966014,180129202
200966014,180746866
200966014,180820691
200966014,181595860
200966014,181851529
200966014,181909733
200966014,182351414
200966014,182723298
200966014,182773602
200966014,183300147
200966014,183325422
200966014,185357068
200966014,185833131
200966014,185875174
200966014,188420338
200966014,188628808
200966014,189816356
200966014,190793330
200966014,193903541
200966014,194808300
200966014,195393522
200966014,196054410
200966014,197660497
200966014,197840131
200966014,200290399
200966014,201507742
200966014,201830240
200966014,202385796
200966014,206213513
200966014,207527712
200966014,207561642
200966014,208406065
200966014,209498447
200966014,209832291
200966014,212945895
200966014,213242074
200966014,213441501
200966014,213570894
200966014,216404399
200966014,216778073
200966014,218366399
200966014,221755853
200966014,222462525
200966014,222569645
200966014,222970925
200966014,224339470
200966014,224858527
200966014,225557556
200966014,225584623
200966014,226957402
200966014,229465430
200966014,231274921
200966014,233059972
200966014,234064112
200966014,234966132
200966014,235392490
200966014,241626799
200966014,242220494
200966014,242316418
200966014,250922914
200966014,250928221
200966014,252604517
200966014,255357999
200966014,255950685
200966014,256912696
200966014,258350353
200966014,264539354
200966014,266006795
200966014,267078069
200966014,268735608
200966014,269354542
200966014,269466235
200966014,271507848
200966014,272212006
200966014,272411503
200966014,274441049
200966014,276957344
200966014,281237725
200966014,281955777
200966014,285695456
200966014,286940310
200966014,288838033
200966014,291655220
200966014,292241385
200966014,292384166
200966014,296262030
200966014,299239471
200966014,301577614
200966014,303836605
200966014,304593044
200966014,306423524
200966014,307517077
200966014,309705164
200966014,311310543
200966014,312462835
200966014,312602842
200966014,319175990
200966014,320517041
200966014,321496344
200966014,322172149
200966014,324809631
200966014,324910135
200966014,326476038
200966014,328688379
200966014,329150339
200966014,336130035
200966014,337040426
200966014,337270679
200966014,340951379
200966014,342312256
200966014,351448080
200966014,351855021
200966014,357871983
200966014,358298773
200966014,360607085
200966014,362169640
200966014,370789082
200966014,370969798
200966014,371166263
200966014,373348233
200966014,377430743
200966014,380473368
200966014,389383921
200966014,389541944
200966014,389819319
200966014,390240730
200966014,390423446
200966014,394894075
200966014,396170077
200966014,400324587
200966014,402521966
200966014,403899130
200966014,403982689
200966014,411550446
200966014,413685970
200966014,414295965
200966014,418976964
200966014,420297862
200966014,420408167
200966014,422559252
200966014,434239163
200966014,439118526
200966014,441714725
200966014,444139381
200966014,449632301
200966014,450566207
200966014,454389326
200966014,454397869
200966014,457785969
200966014,461215776
200966014,464996124
200966014,466399389
200966014,468316669
200966014,476603354
200966014,482589073
200966014,484052249
200966014,484114902
200966014,492132647
200966014,505012566
200966014,506525826
200966014,508653493
200966014,510109503
200966014,522831604
200966014,526400148
200966014,539570564
200966014,540059747
200966014,540124651
200966014,548350187
200966014,549495726
200966014,562043573
200966014,564119689
200966014,576934345
200966014,580550624
200966014,639095800
200966014,730314131
215485898,5146262
215485898,6808131
215485898,10647225
215485898,12402487
215485898,13534309
215485898,14525619
215485898,14659038
215485898,17439349
215485898,18462660
215485898,20245788
215485898,20490740
215485898,22543503
215485898,25870256
215485898,26391991
215485898,28207004
215485898,29671288
215485898,34270713
215485898,34455155
215485898,37589902
215485898,38354997
215485898,40285293
215485898,44811233
215485898,45105361
215485898,46782404
215485898,47393123
215485898,47425463
215485898,49476080
215485898,52385601
215485898,53283676
215485898,54499528
215485898,54921547
215485898,54956192
215485898,55029652
215485898,55549431
215485898,57223429
215485898,58182601
215485898,58801700
215485898,62341198
215485898,63150964
215485898,63759282
215485898,64829236
215485898,66718175
215485898,67595880
215485898,68099256
215485898,72144809
215485898,73990238
215485898,77720334
215485898,79371892
215485898,79812362
215485898,83652590
215485898,85480840
215485898,86690927
215485898,86693003
215485898,87661994
215485898,88057878
215485898,90004668
215485898,90356924
215485898,90892612
215485898,91843601
215485898,91944149
215485898,93089613
215485898,93570907
215485898,94240951
215485898,95589160
215485898,95660694
215485898,96644389
215485898,98110338
215485898,99500503
215485898,100827931
215485898,101496092
215485898,107209680
215485898,107727357
215485898,107876280
215485898,108400842
215485898,109339514
215485898,111633846
215485898,113988897
215485898,115234341
215485898,115239658
215485898,115252127
215485898,117225038
215485898,118616830
215485898,118617130
215485898,119443719
215485898,120413486
215485898,120584816
215485898,121192368
215485898,122143650
215485898,122597944
215485898,123818424
215485898,125364587
215485898,125614200
215485898,126444102
215485898,126479924
215485898,130862828
215485898,131960578
215485898,132035669
215485898,133532917
215485898,133694171
215485898,133843961
215485898,134027215
215485898,134330853
215485898,134515125
215485898,135350232
215485898,135620749
215485898,135627930
215485898,135977369
215485898,136226607
215485898,136653382
215485898,136905974
215485898,136913371
215485898,137021700
215485898,137264108
215485898,137899045
215485898,137999881
215485898,138148181
215485898,139146940
215485898,139584768
215485898,139690136
215485898,139800022
215485898,139881289
215485898,140269340
215485898,140474541
215485898,141679473
215485898,141710274
215485898,142960700
215485898,142986961
215485898,143295701
215485898,143778193
215485898,144677858
215485898,145227527
215485898,146397849
215485898,147288930
215485898,149124796
215485898,149247903
215485898,151870764
215485898,152217861
215485898,152982164
215485898,154359183
215485898,154653633
215485898,154655933
215485898,155019905
215485898,156484507
215485898,156978143
215485898,157626403
215485898,158872879
215485898,158974247
215485898,159029063
215485898,159796329
215485898,160759747
215485898,160858237
215485898,161230879
215485898,161234318
215485898,161462846
215485898,162192234
215485898,162356385
215485898,162753365
215485898,162888956
215485898,165601825
215485898,166522476
215485898,167414552
215485898,167626111
215485898,168658932
215485898,169057772
215485898,170022817
215485898,171423610
215485898,171520098
215485898,171599483
215485898,171803781
215485898,171912212
215485898,173928496
215485898,174433779
215485898,174848083
215485898,174887224
215485898,176155501
215485898,176268177
215485898,177507726
215485898,179267489
215485898,179856002
215485898,179938579
215485898,180478835
215485898,180985424
215485898,181177990
215485898,183439259
215485898,185309822
215485898,185875174
215485898,186013872
215485898,186117891
215485898,186724904
215485898,187084238
215485898,187411834
215485898,187778533
215485898,188503426
215485898,188520368
215485898,188836529
215485898,188865869
215485898,188886309
215485898,189994408
215485898,190413225
215485898,190579444
215485898,190793330
215485898,191111394
215485898,191932362
215485898,193128800
215485898,193987113
215485898,194239403
215485898,194273930
215485898,195366773
215485898,197325873
215485898,197855310
215485898,198626862
215485898,200032125
215485898,200114118
215485898,202005093
215485898,202199408
215485898,202695956
215485898,202870040
215485898,203715024
215485898,208446065
215485898,208518817
215485898,208825182
215485898,209037925
215485898,209136303
215485898,212258672
215485898,214087602
215485898,214284397
215485898,216044824
215485898,216050081
215485898,217015725
215485898,218667855
215485898,219132057
215485898,219830462
215485898,220587104
215485898,221127327
215485898,222263565
215485898,222586115
215485898,225301728
215485898,225557556
215485898,226690343
215485898,226957402
215485898,226972792
215485898,227676018
215485898,227932390
215485898,230509128
215485898,230520813
215485898,232315418
215485898,234057928
215485898,234712093
215485898,234965912
215485898,236603897
215485898,238075394
215485898,238622642
215485898,239408008
215485898,240972430
215485898,241031359
215485898,241696174
215485898,242666945
215485898,244198207
215485898,246669842
215485898,246669857
215485898,247307781
215485898,249460933
215485898,249790572
215485898,250500513
215485898,250858199
215485898,251098975
215485898,251547861
215485898,251652694
215485898,251942711
215485898,253337329
215485898,254860674
215485898,255655058
215485898,256542882
215485898,257885365
215485898,258454648
215485898,261324027
215485898,266323479
215485898,267937363
215485898,268075615
215485898,268727666
215485898,268835700
215485898,269948125
215485898,270040157
215485898,271293326
215485898,271344172
215485898,272825942
215485898,274784328
215485898,275302093
215485898,277560554
215485898,278912610
215485898,279008894
215485898,283397597
215485898,283907514
215485898,283944501
215485898,284254540
215485898,286912453
215485898,290235251
215485898,291000337
215485898,297526329
215485898,299174516
215485898,299239471
215485898,300390594
215485898,306520114
215485898,307722618
215485898,309262449
215485898,309705164
215485898,312054703
215485898,312605348
215485898,315162044
215485898,317560451
215485898,320577971
215485898,322752428
215485898,323762742
215485898,323916371
215485898,325524932
215485898,325672020
215485898,327785473
215485898,328313550
215485898,328320185
215485898,333239710
215485898,336124676
215485898,346365090
215485898,348346315
215485898,348412127
215485898,348624575
215485898,351179110
215485898,351373837
215485898,356663329
215485898,356948027
215485898,360441329
215485898,364050014
215485898,365114009
215485898,366718575
215485898,367728671
215485898,370126437
215485898,371637618
215485898,375902520
215485898,381862004
215485898,382124773
215485898,387036892
215485898,387103761
215485898,389330073
215485898,390247611
215485898,391856418
215485898,392030565
215485898,394071755
215485898,396900826
215485898,398853319
215485898,400905914
215485898,406791057
215485898,407697817
215485898,410689195
215485898,411111252
215485898,411960272
215485898,412204482
215485898,415283634
215485898,422337689
215485898,427664390
215485898,438069011
215485898,441685758
215485898,441763799
215485898,444618370
215485898,444712683
215485898,455943367
215485898,460335075
215485898,462844464
215485898,480630422
215485898,483763739
215485898,498021623
215485898,514498571
215485898,526400148
215485898,531017986
215485898,559230420
215485898,564050692
215485898,564732074
215485898,579367968
215485898,611959687
215485898,632415575
215485898,709984427
215485898,770124956
222671886,689425
222671886,1161269
222671886,1894692
222671886,4084476
222671886,4631954
222671886,7925805
222671886,8775490
222671886,9212736
222671886,13216716
222671886,16168291
222671886,20627224
222671886,37349866
222671886,43058135
222671886,46810431
222671886,50052925
222671886,52623903
222671886,53317150
222671886,56775508
222671886,69005498
222671886,70071859
222671886,72253413
222671886,73850696
222671886,75858694
222671886,82834810
222671886,84071057
222671886,85640511
222671886,86087961
222671886,95123550
222671886,95302109
222671886,95842062
222671886,96026981
222671886,96436263
222671886,96746926
222671886,96835030
222671886,97239820
222671886,97595163
222671886,100337568
222671886,100846951
222671886,101180456
222671886,102100025
222671886,106005924
222671886,106674867
222671886,108534117
222671886,108605093
222671886,108854607
222671886,109103987
222671886,110657631
222671886,110768589
222671886,115145355
222671886,115463104
222671886,116569067
222671886,118778453
222671886,120049500
222671886,121746736
222671886,122818609
222671886,130804400
222671886,132351454
222671886,133264903
222671886,133869712
222671886,136049241
222671886,137066453
222671886,139192755
222671886,142633686
222671886,146438628
222671886,151043485
222671886,151217814
222671886,152665794
222671886,153400759
222671886,154379038
222671886,154863662
222671886,155783064
222671886,157792835
222671886,158299162
222671886,158839402
222671886,158971764
222671886,161004312
222671886,161027699
222671886,162105599
222671886,164216952
222671886,164659281
222671886,166689965
222671886,166944126
222671886,167811793
222671886,169026533
222671886,171075292
222671886,171210753
222671886,172987148
222671886,174415444
222671886,179465400
222671886,182640230
222671886,184274459
222671886,184610739
222671886,187453415
222671886,189750016
222671886,191463282
222671886,194342314
222671886,194769148
222671886,197094253
222671886,199956255
222671886,203018585
222671886,203685406
222671886,205000305
222671886,213038765
222671886,214817635
222671886,215479708
222671886,218437734
222671886,224159252
222671886,225622464
222671886,231958258
222671886,242053789
222671886,245494105
222671886,250562977
222671886,251714250
222671886,254112096
222671886,256472449
222671886,256636435
222671886,263453164
222671886,264674516
222671886,267652474
222671886,267875851
222671886,272767458
222671886,273788713
222671886,275185740
222671886,276702049
222671886,277014491
222671886,285156463
222671886,293244636
222671886,297823939
222671886,302751951
222671886,305770456
222671886,311299428
222671886,311814312
222671886,311824159
222671886,318389208
222671886,318779235
222671886,320775712
222671886,326677240
222671886,331416775
222671886,335018311
222671886,337780852
222671886,346608958
222671886,352078711
222671886,352575109
222671886,360102691
222671886,360603865
222671886,370586919
222671886,376034010
222671886,384747104
222671886,385443209
222671886,393492676
222671886,403921446
222671886,406048153
222671886,418374171
222671886,427460740
222671886,437103760
222671886,449634014
222671886,465362829
222671886,522306682
222671886,526400148
222671886,589756978
222671886,671533393
222671886,709502194
225557556,1286515
225557556,4490218
225557556,12982626
225557556,18123132
225557556,22013081
225557556,23796652
225557556,24632889
225557556,36583106
225557556,45105361
225557556,46589536
225557556,49561792
225557556,51721324
225557556,52385601
225557556,52639480
225557556,52832875
225557556,57427642
225557556,59495524
225557556,60411813
225557556,66049661
225557556,86690927
225557556,88801424
225557556,90892612
225557556,95110068
225557556,100675650
225557556,114936989
225557556,120413486
225557556,121550298
225557556,133532917
225557556,134398257
225557556,135031310
225557556,136401718
225557556,136905974
225557556,140925774
225557556,143778193
225557556,146240027
225557556,147488558
225557556,150836053
225557556,151384981
225557556,151838786
225557556,152031276
225557556,152658572
225557556,152833129
225557556,153054763
225557556,153259776
225557556,153393169
225557556,153414379
225557556,155019905
225557556,157533185
225557556,158974247
225557556,165371663
225557556,169749165
225557556,173776430
225557556,173777920
225557556,177901287
225557556,179449647
225557556,183369947
225557556,183799508
225557556,184095033
225557556,185967619
225557556,187557076
225557556,190793330
225557556,197778704
225557556,200966014
225557556,201823115
225557556,203154180
225557556,213896210
225557556,214440755
225557556,215485898
225557556,219382791
225557556,223519231
225557556,223893496
225557556,225363511
225557556,226957402
225557556,229793323
225557556,231247750
225557556,231717188
225557556,233784546
225557556,237036666
225557556,238958254
225557556,241774560
225557556,247152769
225557556,261379652
225557556,266790724
225557556,275302093
225557556,282410843
225557556,288463873
225557556,289712191
225557556,291165447
225557556,306719504
225557556,310250701
225557556,312602842
225557556,314906366
225557556,326708328
225557556,330492549
225557556,333064821
225557556,336115720
225557556,346365090
225557556,348270504
225557556,352094501
225557556,353823753
225557556,355986889
225557556,366718575
225557556,372060838
225557556,390558257
225557556,401861155
225557556,411111252
225557556,423640049
225557556,425046342
225557556,431896986
225557556,484707776
225557556,498819638
225557556,524545485
225557556,526400148
225557556,619465420
225557556,625289537
225557556,765301774
226957402,26206
226957402,625216
226957402,1324850
226957402,1628325
226957402,1758650
226957402,1956899
226957402,2132795
226957402,2940738
226957402,3006153
226957402,3538574
226957402,4310663
226957402,4487687
226957402,5719506
226957402,5722895
226957402,6523552
226957402,12202460
226957402,12580614
226957402,12710649
226957402,15402752
226957402,17123306
226957402,18008999
226957402,20540423
226957402,20668023
226957402,22050736
226957402,23342652
226957402,24007539
226957402,24100045
226957402,25621529
226957402,26900449
226957402,29367674
226957402,29538757
226957402,29723737
226957402,33056095
226957402,34867591
226957402,37584384
226957402,39450682
226957402,39570423
226957402,39584640
226957402,39926060
226957402,40683565
226957402,40971236
226957402,41937115
226957402,42413400
226957402,42657422
226957402,44378386
226957402,46176172
226957402,46897763
226957402,48199633
226957402,48430127
226957402,50590318
226957402,51058095
226957402,51170721
226957402,51752241
226957402,52385601
226957402,52789192
226957402,53306289
226957402,53907088
226957402,54210396
226957402,55118336
226957402,55478588
226957402,55736243
226957402,60705746
226957402,62514667
226957402,62714936
226957402,63516161
226957402,63516653
226957402,64467339
226957402,65740531
226957402,67421998
226957402,67742888
226957402,68083782
226957402,69488027
226957402,74799783
226957402,76244617
226957402,77183466
